LOCATION,ADDRESS,the_geom,event_time,duration,end_time,openclose
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-22T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-23T11:00:00,18000.0,2016-10-23T16:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-23T16:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-24T10:00:00,28800.0,2016-10-24T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-24T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-25T10:00:00,28800.0,2016-10-25T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-25T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-26T10:00:00,28800.0,2016-10-26T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-26T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-27T10:00:00,28800.0,2016-10-27T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-27T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-28T10:00:00,28800.0,2016-10-28T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-28T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-29T10:00:00,28800.0,2016-10-29T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-29T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-30T16:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-31T10:00:00,28800.0,2016-10-31T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-10-31T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-01T10:00:00,28800.0,2016-11-01T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-01T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-02T10:00:00,28800.0,2016-11-02T18:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-02T18:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-03T09:00:00,36000.0,2016-11-03T19:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-03T19:00:00,,,-1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-04T09:00:00,36000.0,2016-11-04T19:00:00,1
Sun Valley Center,5055 Sun Valley Blvd #100 Sun Valley 89433,0101000020E610000020B58993FBF15DC00490DAC4C9C94340,2016-11-04T19:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-23T11:00:00,18000.0,2016-10-23T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-23T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-24T10:00:00,28800.0,2016-10-24T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-24T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-25T10:00:00,28800.0,2016-10-25T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-25T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-26T10:00:00,28800.0,2016-10-26T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-26T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-27T10:00:00,28800.0,2016-10-27T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-27T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-28T10:00:00,28800.0,2016-10-28T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-28T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-29T11:00:00,18000.0,2016-10-29T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-29T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-30T11:00:00,18000.0,2016-10-30T16:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-30T16:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-31T10:00:00,28800.0,2016-10-31T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-10-31T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-01T10:00:00,28800.0,2016-11-01T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-01T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-02T10:00:00,28800.0,2016-11-02T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-02T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-03T10:00:00,28800.0,2016-11-03T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-03T18:00:00,,,-1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-04T10:00:00,28800.0,2016-11-04T18:00:00,1
UNR Joe Crowley Student Union,15th Street & West Stadium Way Reno,0101000020E61000009CC420B072F45DC084F068E388C54340,2016-11-04T18:00:00,,,-1
